First_Name,Last_Name,Player_ID,elo,Full Name
terry,gallo,hGBCfsk8b2,1605.780048,terry gallo
Alejandro,Cuevas,HGRDMCFA3P,1605.286897,Alejandro Cuevas
Guillermo,Berasategui,4F45K8AEQ5,1604.31372,Guillermo Berasategui
Eric,Isaacs,A5L408QM30,1604.089683,Eric Isaacs
Aidan,Hubert,H8NCTDG86U,1603.797631,Aidan Hubert
Jacky,Lei,73V0M4VVR2,1603.756767,Jacky Lei
Evgeniy,Saraikin,YW4JU2CHHT,1603.117987,Evgeniy Saraikin
James,McLennan,xOls6aqNRZ,1602.91978,James McLennan
Jeffrey,Lim,D0QFHg7AWN,1602.743094,Jeffrey Lim
Alex,Ohagan,ADX1GV5GV2,1602.605027,Alex Ohagan
Charles,Shepherd,UGKLYXFG6T,1602.506242,Charles Shepherd
Corbin,Hoener,LLFEVRFECE,1602.486097,Corbin Hoener
Hammer,Kilmister,7em4wsBuCm,1602.448787,Hammer Kilmister
Sebastián,Dávila,4aOtpeauDr,1601.991153,Sebastián Dávila
Vincent,Lowney,4Y2TJM09EL,1601.905997,Vincent Lowney
Conor,Slater,pFvAGy6Rh4,1601.831996,Conor Slater
Jean-Christophe,Hu,MGE0KETTG4,1601.605361,Jean-Christophe Hu
Tristan,Hunter,LJWAVGAE6G,1601.089618,Tristan Hunter
Koshiro,Iwamura,KilMEJCoGi,1600.767129,Koshiro Iwamura
Jano,Loves,JB4MF7X9GK,1600.619422,Jano Loves
Bastien,Bouchard,WJYG3N6HCL,1600.029735,Bastien Bouchard
Jacobus,Carstens,9T28GKXH8R,1599.856217,Jacobus Carstens
Remi,Durand,EU5H7PPKFX,1598.956724,Remi Durand
Jonathan,Darley,7BFVNWYE4J,1598.819374,Jonathan Darley
Javier,Tulipán,9HGX9UKVt9,1598.409826,Javier Tulipán
Irving,Jauregui,YGV2F6YPQ7,1598.10671,Irving Jauregui
Jamie,Kuddle,6WcGnZ0hPw,1597.71621,Jamie Kuddle
Patrick,Vondersaar,LP1NQQD7H7,1597.52747,Patrick Vondersaar
Robert,Nichols,oFA7Qw2BBB,1597.365183,Robert Nichols
Ruben,Bilbao fraile,15FUMYMfwB,1597.312465,Ruben Bilbao fraile
Jon,Burgess,1K8293TQ8J,1597.131768,Jon Burgess
Puni,Ludere,84Vx5dlIDo,1596.841537,Puni Ludere
Guillermo,Gimeno,DJJDKMT3LE,1596.621599,Guillermo Gimeno
James,Maxwell,x8FYBrEmnr,1596.395533,James Maxwell
"Peter ""Phalangs""",Miklautz,RUGVxV0wIi,1596.361287,"Peter ""Phalangs"" Miklautz"
Joe,Bell,RAAHXWYDFE,1596.228802,Joe Bell
Oliver,Smitt-Jeppesen,Q44WQY8PMW,1596.011829,Oliver Smitt-Jeppesen
Tomas,Fernandez,1G0NBRNXRl,1595.88835,Tomas Fernandez
Colin,Han,QEl8JLzBJq,1595.802329,Colin Han
Konstantin,Usatchev,0H3X2TMRYQ,1595.015421,Konstantin Usatchev
Carlos,Burmester,NOuwWnFvGK,1594.960702,Carlos Burmester
Aaron,Sand,NT9NWUEAGP,1594.895686,Aaron Sand
Lukas,Lehmann,97X8NEYT8K,1594.587913,Lukas Lehmann
Alejandro,López Méndez,Tl0kt5DtSC,1593.931008,Alejandro López Méndez
Eduardo,Irastorza,BxQ6sk8kRS,1593.915588,Eduardo Irastorza
Vladimir,FShade,p8HnXJfXWZ,1593.879408,Vladimir FShade
Federico,Wagner,Qt5dXGwFIi,1593.76397,Federico Wagner
Pablo,Fidel,J6KXDDRDYB,1593.481054,Pablo Fidel
Rober,Tai,Wzmv8ZtPlj,1593.439614,Rober Tai
Luke,Shibilski,H4lv9L7kDZ,1593.228269,Luke Shibilski
Pary,Johnson,iHr4xw0eir,1593.113416,Pary Johnson
Rafa,Escudero,2MBU1lNLKA,1592.701477,Rafa Escudero
Antonio,Melero,NxwcZXN0N1,1592.458118,Antonio Melero
Clinton,Slater,PK3K1X4NR8,1592.215905,Clinton Slater
Nathan,Baker,29JV2RN8U1,1591.921855,Nathan Baker
Francesc,Massanes,aoq4TnC7HG,1591.905114,Francesc Massanes
Alfonso,Peral,8y06mQlI5T,1591.837545,Alfonso Peral
Daniel,Cervera,8CHvTc3HQz,1591.54175,Daniel Cervera
Sriram,Duraisamy,Q0UF21MD18,1591.250871,Sriram Duraisamy
Christine,Holtom,E7GT6T0U9B,1590.974774,Christine Holtom
Steve,Mancino,u07K925g77,1590.531426,Steve Mancino
Juan,Soto,6HHT5ML60V,1589.987875,Juan Soto
Alfredo,Bautista,2P2JWN3XDW,1589.613722,Alfredo Bautista
JuanMa,Portal,0L6R5zGd1r,1589.474001,JuanMa Portal
Nathan,Companez,60JCKQ6A2Q,1589.270605,Nathan Companez
Brandon,Grajzl,KAEMQ8A3NA,1589.248463,Brandon Grajzl
π-Chaman,.,lFXa2J9Rtw,1589.114336,π-Chaman .
Angel Dario,Cruz,7QFBMC1MQ2,1588.855361,Angel Dario Cruz
Bikita,Borzunov,e0iNcs2lkS,1588.500625,Bikita Borzunov
Nikita,Fedunin,of7OM7XY4S,1588.485,Nikita Fedunin
Ryan,Fitzgerald,tOBJajsqC0,1588.238042,Ryan Fitzgerald
Alexander,Arthur,AGTDtP4UrI,1588.186798,Alexander Arthur
Joju,Reyes,AJpeqmvqnA,1588.130493,Joju Reyes
Matt,Remy,GBGsXXPMmv,1587.481353,Matt Remy
Kristofer,Foster,XL0LPEMVHK,1587.454832,Kristofer Foster
Drew,Powell,8WERD204CD,1587.181486,Drew Powell
Juan Manuel,Álvarez Fuentes,AKJCHJU1E9,1586.802803,Juan Manuel Álvarez Fuentes
Picaporte,.,9V9VJFWDR5,1586.719443,Picaporte .
Jethro,Gilbert,nfqeH4VSym,1586.466886,Jethro Gilbert
Kiko,Lavado,UB8D3G173A,1586.412289,Kiko Lavado
Raquel,Lancharro,BT3B5CJC37,1586.402142,Raquel Lancharro
jolan,bonato,UlW4EpdQtQ,1586.334149,jolan bonato
Mario,Villegas,NEWEE5183Q,1586.193573,Mario Villegas
Casey,Adams,XYCVBTGE24,1586.044404,Casey Adams
Tom,Catchesides,1RX7MXH0Y6,1585.938806,Tom Catchesides
Yancy,Aviles-Bofill,xY0ccIFM1f,1585.938672,Yancy Aviles-Bofill
Jose maria,Horrillo,VRGKbCFLHY,1585.783604,Jose maria Horrillo
Hoang khanh,Do,9s57RDrJsL,1585.776053,Hoang khanh Do
Enrique,Pavez,CJ3XE5GG7C,1585.601349,Enrique Pavez
Joseph,de Vera,9CGX10GTPK,1585.51276,Joseph de Vera
dmitriy,kosh,0MCVB1HTNB,1585.417407,dmitriy kosh
Charles,Ashton,Q2M6LxViNE,1584.479338,Charles Ashton
Roman,.,JGQA0C9RKB,1584.468025,Roman .
Miklos,Danis,AMR5J2GQBP,1584.392307,Miklos Danis
Mikhail,Mironov,EE1BBXNXKE,1584.209034,Mikhail Mironov
Daniel,Valente,FU6dLt3orC,1583.402803,Daniel Valente
Cesar,Arechiga,x0mCSZuGjf,1583.366467,Cesar Arechiga
Juan Carlos,Pillado,zugiR2tuyF,1583.294497,Juan Carlos Pillado
Marc,"""Tínez"" (Miscast Warriors)",8QwizjsWeN,1583.035491,"Marc ""Tínez"" (Miscast Warriors)"
Jesús,Ruiz Galindo,5CBnULYKQ0,1583.005008,Jesús Ruiz Galindo
Iraitz,Zubiaur,C2KVgtAqgR,1583.001879,Iraitz Zubiaur
Alexander,Rutnarak,HJqNt674er,1582.95911,Alexander Rutnarak
Matteo,Facchino,Zgi6NgA2g9,1582.948775,Matteo Facchino
Pawel,Ploch,FNHAMF863A,1582.68553,Pawel Ploch
Jack,Lussier,CX8MR8DMCX,1582.599467,Jack Lussier
Andrew,Sheppard,GPDT20LKQG,1582.520878,Andrew Sheppard
Benjamin,Kim,U2RMDR5L3J,1581.932876,Benjamin Kim
Alexander,Dobres,9ER2FHDH10,1581.906745,Alexander Dobres
Michael,White,h5B8fy9s5O,1581.638847,Michael White
Jason,Zammit,7D8E8VLH67,1581.09659,Jason Zammit
Logan,Dees,S6UQ3DptGt,1581.074667,Logan Dees
Andrew,Waite,8MGB55WJ64,1581.062337,Andrew Waite
Dave,Chapman,1FJ9WJABA5,1581.050674,Dave Chapman
Łukasz,Wisz,3T1ePmvEJ3,1580.844723,Łukasz Wisz
Brayden,Drury,VJkuy6BEuJ,1580.813502,Brayden Drury
Aric,Kuschinsky,Oi7sHCF8Nd,1580.778168,Aric Kuschinsky
Dan,Hounsell,ZEbzj2UFAR,1580.091552,Dan Hounsell
José,Omar,uNW9I42Uut,1580.055615,José Omar
John,Lora,NC01EHL9NW,1580.049549,John Lora
Jeffrey,Lim,7u3UsGiOBE,1580.027111,Jeffrey Lim
luke,Thistlethwaite,5Kybep7D6w,1579.774524,luke Thistlethwaite
BARRY,GIBSON,mkv6vbcjsu,1579.749609,BARRY GIBSON
Rafał,Borzyszkowski,N2U1FJ0PBV,1579.38142,Rafał Borzyszkowski
ryan,hagedorn,BLE7GN9U5V,1579.111088,ryan hagedorn
Marc,Fensome,5BCWKBL1DT,1579.058454,Marc Fensome
Sandro,Noel,cPpVoZDUid,1578.742806,Sandro Noel
Jordan,Stengler,FJUX93DVFE,1578.705707,Jordan Stengler
Myles,Nunez,Sqiip4jb8m,1578.618303,Myles Nunez
Javier,Arjona,9MkzRhbbJ3,1578.570665,Javier Arjona
Gonzalo,Romano,2CG4P5KF88,1578.314879,Gonzalo Romano
Eric,Miller,D08N5KF0L3,1578.172404,Eric Miller
Tequila,Sunset,52LQDG15PV,1578.161763,Tequila Sunset
Adrian,Gimenez,UL1VUAX84R,1578.127261,Adrian Gimenez
Melky,Dominguez,7CVEBM0UJR,1577.857872,Melky Dominguez
Jonathan,Marquiss,kuwpMdvHEA,1577.749939,Jonathan Marquiss
Robert Chris,Anzaldua,XU7LYEbaBi,1577.413333,Robert Chris Anzaldua
Christian,Leyton,YL6QHQL6XC,1576.961583,Christian Leyton
Juan José,García,sVmnSXda2C,1576.818606,Juan José García
Connor,Spannuth,pOaHv7Gr3R,1576.750929,Connor Spannuth
Timothy,Freeland Jr,Qj5IxAIC7F,1576.695943,Timothy Freeland Jr
Urko,Quincoces de la Cámara,ISYf8u4qCh,1576.539058,Urko Quincoces de la Cámara
Marvin,Glöckner,J64aoUISJR,1576.314095,Marvin Glöckner
Bartosz,Wójcicki,xBHsogAcUx,1576.167119,Bartosz Wójcicki
Connor,Burris,59UBMQXLQ2,1576.095898,Connor Burris
Adrian,Escudero,3nlexPB9SO,1575.944269,Adrian Escudero
Francisco Javier,Silvela Sánchez,7DY5VTCUWG,1575.535397,Francisco Javier Silvela Sánchez
Nick,Hernstedt,049DAGBR0M,1575.414276,Nick Hernstedt
Nicholas,Cummings,1PJTWULV3M,1575.340791,Nicholas Cummings
Brad,Stokes,y3lEamSOAi,1575.186389,Brad Stokes
César,Canedo,lvjrExGFNx,1574.982935,César Canedo
Joan,Martinez,r5247vUD8n,1574.884685,Joan Martinez
Marc,Garrett,3V3XU21L4M,1574.879066,Marc Garrett
Aaronidas,Emperor_brush,fa8YEEeFy4,1574.813063,Aaronidas Emperor_brush
Roger Andres,Villarroel,f0f46i09EP,1574.540173,Roger Andres Villarroel
Florent,Guillemot,82a6FtIAKl,1574.505057,Florent Guillemot
Evgeniy,Saraykin,Jmli3DfOu4,1574.408198,Evgeniy Saraykin
Lois,Perez,DBHsQ38rBJ,1574.152809,Lois Perez
Rami,Sherman,NwqmHpsxIj,1574.122192,Rami Sherman
Ben,Cash,HaasrjnScO,1573.806723,Ben Cash
Mike,Sherwood,GQ4BM6PLCK,1573.577698,Mike Sherwood
enrique,Monteagudo Perez,Cx6r6rQoYG,1573.346653,enrique Monteagudo Perez
Salman,Hamid,UWUozzHPHd,1573.209232,Salman Hamid
Yerón,Barreiro Martínez,P3hhDcwtYH,1572.867021,Yerón Barreiro Martínez
Nick,Mayerson,ZI9omDZUHL,1572.788572,Nick Mayerson
Rasmus,Otto-Larsen,CYY30JYTUW,1572.66563,Rasmus Otto-Larsen
Ignacio,Pons,ziWyiVpxmR,1572.618067,Ignacio Pons
Rafa,MH,IDDGirWBfk,1572.555324,Rafa MH
Juan Sebastián,Quinche Velandia,LFHLM0V3XU,1572.506586,Juan Sebastián Quinche Velandia
Shane,Price,8GT4Q9NA7A,1571.695875,Shane Price
George,Shapter,mOo5ahzFkr,1571.663624,George Shapter
Steven,Moore,iNG9aB7NfF,1571.070383,Steven Moore
andrew,patten,W4XQDGYTGX,1570.733406,andrew patten
Mikhail,Step,XYJCUWHAY9,1570.55611,Mikhail Step
Pedro,G,A78CY6kHCF,1570.392002,Pedro G
Cameron,Kilby-Ortiz,VJ0Q4KX2PD,1570.376091,Cameron Kilby-Ortiz
Michael,Bourke,m4hCb9UAc6,1570.358611,Michael Bourke
Jason,Abbott,h2PyoGs0Fw,1570.323444,Jason Abbott
Facundo,Gonzalez,FRKGBL74BP,1570.24796,Facundo Gonzalez
Matt,Daunt,JT0JPB9KBW,1570.243656,Matt Daunt
Bartosz ,Wolak,D3mWqvpR9F,1570,Bartosz  Wolak
User,Redacted,EU6HQC50JC,1569.996397,User Redacted
Seth,Sumpter,3BHTT86DRB,1569.995543,Seth Sumpter
Ben,Palin,4KjCEJCj4u,1569.957868,Ben Palin
David,Atkins,H1XAG414LE,1569.910166,David Atkins
Lee,Chirpas,NGV2yUcQfs,1569.742608,Lee Chirpas
Tim,Pittenger,Q3FMU0WJK8,1569.597839,Tim Pittenger
Artem,puremind,GUnMFAr9Vt,1569.460397,Artem puremind
Michael Nicola,Gottardo,3tKp9F5aSw,1569.389174,Michael Nicola Gottardo
Guillaume,Poupée,268TK2EQJ5,1569.389068,Guillaume Poupée
Facu,"""Ineptus Altrastes""",6BYEr582tP,1569.314873,"Facu ""Ineptus Altrastes"""
Damien,Poissonnier,tAkJm9pStH,1569.310619,Damien Poissonnier
Robert,Padan,C7JU786LK7,1569.274698,Robert Padan
Robert,Nichols,MGJX4QD00D,1569.214924,Robert Nichols
Kamil,Pardus,XwFfCSQhtX,1569.119286,Kamil Pardus
Fran,Ruiz,jLVVkrMZgC,1568.981428,Fran Ruiz
Astul,Betizagasti,VWLLBLXEPF,1568.917814,Astul Betizagasti
Dylan,Boyce,kkzvTv9qKC,1568.701485,Dylan Boyce
Bertram Rohde,Nielsen,L5P78ERAV2,1568.662269,Bertram Rohde Nielsen
Luke,Williamson,UFEVBNVC5B,1568.6199,Luke Williamson
Carlos,Ship,2AYVDUAM0V,1568.507879,Carlos Ship
Javi,Pascual,kJasH0uKAf,1568.35897,Javi Pascual
David,Jackson,2TpscAr0U3,1568.346837,David Jackson
Tyler,Singson,EME3PAHE2M,1568.197113,Tyler Singson
David,Pelayo,TRL9RHA4W8,1567.6715,David Pelayo
Simon,Payne,2GVRRB6EN4,1567.648861,Simon Payne
Antonio Javier,Rodríguez Jiménez,fwKXPWohKg,1567.630297,Antonio Javier Rodríguez Jiménez
Chris,Garrison,47L4H65B9B,1567.341677,Chris Garrison
Javi,de Nieva,Xd56Bk7FZk,1567.234781,Javi de Nieva
Joshua,Campbell,njptqk27TI,1567.230601,Joshua Campbell
Mikhail,Pechaneu,DA7NR7GG8A,1567.194045,Mikhail Pechaneu
Fran,Gonzalez,SVdITjBRvx,1567.191173,Fran Gonzalez
Leonard,Abreu,BDLGYYBLKF,1567.18025,Leonard Abreu
Jon,Bellamy,HMR6K2C6JE,1567.171283,Jon Bellamy
Arturo,RS,QjlwnEkbB4,1567.147338,Arturo RS
Ilya,Yefimov,YxEwoJAMbd,1566.970031,Ilya Yefimov
Jonah,Lee,PMuFKE6UQa,1566.77361,Jonah Lee
Martin,Hanrahan,CBKulH8tPG,1566.712259,Martin Hanrahan
joaquín,Burmester,NL5KR6F129,1566.630343,joaquín Burmester
Adrián Ruiz,"""Vethok""",lGoa1w2hV2,1566.625105,"Adrián Ruiz ""Vethok"""
Tommy,Knipe,0MDYRTK6P2,1566.441946,Tommy Knipe
Juan,Guerrero,PV4ZzgRePb,1566.330639,Juan Guerrero
Spencer,"Mulesky ""PEEF""",VDD4DJH7VK,1566.097206,"Spencer Mulesky ""PEEF"""
Kenti,"""SexyFridge""",BIsTmAW2P7,1566.097115,"Kenti ""SexyFridge"""
Borja,de los Ríos,5PNUoRQEvB,1565.700212,Borja de los Ríos
Matt,wildung,50lBTaf1XZ,1565.642625,Matt wildung
Kristofer,Jerming,tV6aPvgDjN,1565.446938,Kristofer Jerming
Eddy,Goshorn,22jrRJERU9,1565.377259,Eddy Goshorn
Justin,Vigil,4B0YHucC8D,1565.324819,Justin Vigil
Taylor,Arluck,XDY9KGQ53H,1565.188686,Taylor Arluck
Hunter,Murga,EGXRMLLJJR,1565.10767,Hunter Murga
Manu,Manek,WPxfKi984k,1565.068816,Manu Manek
Artem,Oksfold,X8V4XT1A02,1565.005139,Artem Oksfold
Cameron,Matthews,ok04XGIAbj,1565.005028,Cameron Matthews
Valentin,F1ren,N67PnyWTl2,1564.931384,Valentin F1ren
Ola,Widell,lFJj0kDudC,1564.863842,Ola Widell
daniel,bagnall,g6JwfqkFYq,1564.811137,daniel bagnall
Rodrigo,González,1T8RE1ED26,1564.474138,Rodrigo González
Eric,Hostetter,1SoHWs9QIk,1564.431166,Eric Hostetter
Ernesto,Pugliese,zi86DgxTsa,1564.3675,Ernesto Pugliese
Dylan,Wendt,GYDML2DMGP,1564.315454,Dylan Wendt
Miguel Angel,Perez Abad,55Cudpg5oj,1564.266121,Miguel Angel Perez Abad
Adam,Snellgrove,ynm22ORyNc,1564.17551,Adam Snellgrove
Arpit,Jain,VN4AC59HYT,1564.026618,Arpit Jain
Colin,Graham,25EY7EYA9F,1563.983534,Colin Graham
David,Kestler,S78EU1Fo9B,1563.922824,David Kestler
Franco,Emiliozzi Regueira,562HVCX5QQ,1563.558915,Franco Emiliozzi Regueira
Toby,Nathan,7Jgc4GdEeZ,1563.377221,Toby Nathan
Kirill,O4koUzhasa,Z1Bkz6sECY,1563.226857,Kirill O4koUzhasa
James,Dwight,71V8MIFYH4,1562.711405,James Dwight
Aaron,Waite,E3UR9U6NN6,1562.689748,Aaron Waite
Dávid,Nagy,QBBHPWYKDP,1562.675629,Dávid Nagy
Matt,Nutter,0HJLPMUJR6,1562.656716,Matt Nutter
Corbin,Hoener,UKP4T9XE3K,1562.638575,Corbin Hoener
Anton,Zarubin,V3NXWEB1KN,1561.876946,Anton Zarubin
Jorge,Ojalvo,8LW92ECMG7,1561.711445,Jorge Ojalvo
Alberto,Portu,UCH9L6Q6YC,1561.542595,Alberto Portu
Alex,Plastun,5XXCY9G0GQ,1561.465246,Alex Plastun
Victor,Guiguer,T3K8H9998G,1561.369424,Victor Guiguer
Dustin,Delisle,3CV317V5Q0,1561.258993,Dustin Delisle
Ian,Chesters,BWV7KTXL5T,1561.170246,Ian Chesters
Mario,Cucurull,MZG4TnxAua,1561.108642,Mario Cucurull
Guille,Perez,AwqT80uGcU,1560.891881,Guille Perez
Yago,Baron,DQBxN2mKpS,1560.882033,Yago Baron
Eric,Cecil,E9A15B10AP,1560.769578,Eric Cecil
Leeroy,Mientjes,M69G71EE8J,1560.647253,Leeroy Mientjes
Matt,Caruana,w4JtiCGb6k,1560.250573,Matt Caruana
Michael,Yee,3LYWAQAAXB,1560.186076,Michael Yee
Ryan,Clancy,l8i0K5zt9e,1560.166204,Ryan Clancy
Roberto,Jiménez prieto,CyHovVHtfC,1559.98183,Roberto Jiménez prieto
Álvaro,Castillo López,b4gMW8uEaI,1559.944384,Álvaro Castillo López
Francisco,Somé,PPhJWsVYCg,1559.914806,Francisco Somé
Connor,McLean,1TA9LUFR93,1559.855865,Connor McLean
Francisco,Sanchez,LlEpeurvev,1559.844464,Francisco Sanchez
James,Bide-Thomas,262MK89JWX,1559.824046,James Bide-Thomas
CRISTIAM,PADILLA,RO8XHJVDrD,1559.66962,CRISTIAM PADILLA
Alex,HaveN_oFear,G1SmPHWK9b,1559.663007,Alex HaveN_oFear
Axel,PW,YE2G1UPYW1,1559.588133,Axel PW
Matt,Reed,9CDW0RVGA0,1559.393645,Matt Reed
Juampi,Rodriguez,Q4A2HFJX8T,1559.259614,Juampi Rodriguez
Łukasz ,Wnuk,pfYL2jvTGq,1559.141106,Łukasz  Wnuk
Matt,Fidgett,NJC0NJAU7F,1559.046942,Matt Fidgett
David,Karpaccio,0PdqcaOArq,1559.022198,David Karpaccio
Francisco,Pendas,1CDURLAV9B,1558.643,Francisco Pendas
Tyler,Mott,KWUK90YH53,1558.580455,Tyler Mott
Fran,Écija,GjmIGVbeTv,1558.509755,Fran Écija
Samuel,Gil Terrones,ncB4ALqi9j,1558.425053,Samuel Gil Terrones
Deez,Nutz,HFN8D7U08Q,1558.351246,Deez Nutz
Calvin,Rong,otQPJLSGrs,1558.311567,Calvin Rong
Nikolay,Ushanly,4GxSaXbVfl,1558.087067,Nikolay Ushanly
Leandro,Rojas,7UWQWB2DNC,1558.010076,Leandro Rojas
Grzegorz Wolan,Zagraba,mpBEwflUJN,1557.816342,Grzegorz Wolan Zagraba
Frederik,Hoffmann,PR741VMF4W,1557.756024,Frederik Hoffmann
Miguel Angel,"""Mikelodeon""",4DMD2WJUBU,1557.631751,"Miguel Angel ""Mikelodeon"""
Teis,Andersson,HCGL2KEWQN,1557.454207,Teis Andersson
Heath,Alexander,R6GI0yUP4b,1557.405044,Heath Alexander
Jorge,Huescar,2GdUWWECxf,1557.343922,Jorge Huescar
Nicholas,Myers,GV17PKHRQD,1557.294897,Nicholas Myers
Tyler,Russo,CSwIy0LM6Y,1557.180334,Tyler Russo
Chad,Morse,4LRCYHGEAB,1556.997761,Chad Morse
Rodrigo,Vicente,1IFEctejZP,1556.971023,Rodrigo Vicente
David,Scudo,1CT9NDGYU2,1556.957115,David Scudo
Gabor,Kiss,vE9a72A3rk,1556.881235,Gabor Kiss
Kenny,George,HploJZfCb5,1556.683839,Kenny George
Paolo,Maurini,K1Zl5bRusB,1556.664219,Paolo Maurini
Micah,Mueller,6cH1KaitkG,1556.531304,Micah Mueller
Nacho,"Nadal ""Mapache""",94RJADUPXD,1556.323574,"Nacho Nadal ""Mapache"""
Morgan,Redshaw,tBa2GeWo9Z,1556.282925,Morgan Redshaw
Angel,Garcia,FNV3F0P9BC,1556.012141,Angel Garcia
Anthony,Dunn,JGD6JW38B3,1555.760817,Anthony Dunn
Pablo,Garsan,yhSriYDRDe,1555.555939,Pablo Garsan
Rafael,Ramil,NFLCDXHK9V,1555.399811,Rafael Ramil
José Luis,Ramos,TXLQGUQKG2,1555.339814,José Luis Ramos
Patrick,Kyle,hxgmeDg3Nc,1555.247778,Patrick Kyle
Fernando,Vallejos,1i5zG3imqO,1555.217332,Fernando Vallejos
Nicolas ,Almonacid,E0NUU8YFTT,1555.191915,Nicolas  Almonacid
Jarlaxle,.,kBqfVHSxKq,1555.121069,Jarlaxle .
Jonathan,Veil,KcnPmpyNvx,1554.985024,Jonathan Veil
Toby,Hynes,dQ4s7cnBMT,1554.90831,Toby Hynes
Oliver,Benejean,ItLbWbutXO,1554.872311,Oliver Benejean
Tony,Nuth,9HCrE37s8D,1554.857687,Tony Nuth
Arthur,Geze,MPA5MRC942,1554.84576,Arthur Geze
Raymond,Zuniga,PD2DTDUC65,1554.815917,Raymond Zuniga
facu,Suarez,9pxhas7yFx,1554.711959,facu Suarez
Milton,Weatherhead,DTRXVXP86J,1554.671757,Milton Weatherhead
Vasiliy,Komlev,RnUvtbmQ6n,1554.637971,Vasiliy Komlev
Francisco,Sepulveda,DXKP4V6722,1554.5597,Francisco Sepulveda
Roman,"Chekhovsky ""Coach""",AFGDPMYRUA,1554.546686,"Roman Chekhovsky ""Coach"""
Jean-Philippe,Chicoine,EDFBE32GYQ,1554.445386,Jean-Philippe Chicoine
George,Pereyra,EGX4KV3XL4,1554.434898,George Pereyra
Wyatt,Rech,PKX51EBTF8,1554.43313,Wyatt Rech
Joaquin,Cruz y Corro,5Y8X4FEKUB,1554.416101,Joaquin Cruz y Corro
Rafael,Martín,EygA0gNwfI,1554.312302,Rafael Martín
Will,Hahn,CZpzdUibLi,1554.295569,Will Hahn
Martin,SCAPEL,WiiOD2h2DB,1554.265421,Martin SCAPEL
Nicolas,Turmel,8M2AMTXYBN,1554.194554,Nicolas Turmel
Ken,Geerts,VhFk5QsINt,1554.145926,Ken Geerts
Nacho,Villalonga,W1xCauWLAt,1554.005541,Nacho Villalonga
Krzysztof ,Kurdziel,W6seUz0GVJ,1554.000367,Krzysztof  Kurdziel
Miguel,Vallina,VB31oLFU9w,1553.960119,Miguel Vallina
Sergio,Rodríguez Jiménez,WVC0E9DDR5,1553.939492,Sergio Rodríguez Jiménez
James,Musan,7H3GNYMF2T,1553.854937,James Musan
Diron,Martínez,G4R1JE9HFD,1553.839612,Diron Martínez
Álex,Álvarez Rodríguez,EpbDmKiGjH,1553.734455,Álex Álvarez Rodríguez
Ivan,Soppe,D8LKWJ2Y7R,1553.728207,Ivan Soppe
Zach,Knight,Y3LWTNBA0H,1553.65415,Zach Knight
Mauricio,Ramos,weQe9epMBD,1553.485019,Mauricio Ramos
Shawn,Sharkey,19X98F46AV,1553.425951,Shawn Sharkey
Bryan,Freeman,af7ULzmCAL,1553.392301,Bryan Freeman
Horacio ,Coss,tlbbIgVaej,1553.294227,Horacio  Coss
Jorge Alan,Castillo Velazquez,ztu1AYdZ3P,1553.20878,Jorge Alan Castillo Velazquez
Danila,Murzopakost,CeaGy1jrL3,1553.166692,Danila Murzopakost
Gabriel,Amarillo,7K99KDDQ6M,1553.153243,Gabriel Amarillo
Tom,Turner,L9F0BD1XD2,1552.940216,Tom Turner
Tomas,Carballido,CUTC39MX1N,1552.867657,Tomas Carballido
Matt,Johnson,uHvgBrrC3R,1552.848075,Matt Johnson
Bryan,J,WNBG7H4QDK,1552.546713,Bryan J
vitriol,v,SABQXKfHxJ,1552.505783,vitriol v
Eric,Riha,O0H9UiMZfO,1552.5,Eric Riha
Tyler,Armstrong,UwA3ACEjHT,1552.5,Tyler Armstrong
Marcello,Bertoli,2Sy2H5Usv1,1552.5,Marcello Bertoli
Tom,Gavaghan,0ybp2ysCFs,1552.497615,Tom Gavaghan
Nicolay,Geo. Elf,4xtbjfijEX,1552.442824,Nicolay Geo. Elf
Erik,Zornisson,3jBXiwicpj,1552.410182,Erik Zornisson
Jonathon,Reynolds,PI3UN1QEW9,1552.327426,Jonathon Reynolds
John,Newby,7D9FVCK6VN,1552.287207,John Newby
Ezekiel,Kelly,MTKG4P3WVE,1552.28658,Ezekiel Kelly
Ben,Zalinger,1WTX5NUHGD,1552.282073,Ben Zalinger
Adam,Skrzypczak,k7dN3Ymo4m,1552.211452,Adam Skrzypczak
Piotr,Rybicki,R5NXYYJKYD,1552.202557,Piotr Rybicki
Ignacio,Francisco,AB4JL791ER,1552.090118,Ignacio Francisco
Mikel,Zatika,ZFcB6FjkKT,1551.9531,Mikel Zatika
James,Skinner,mzwVc4r6TT,1551.881601,James Skinner
Jan,Horydowiec,5C18X0L8WU,1551.842249,Jan Horydowiec
Eddie,Ramirez,RB6LBM6K3T,1551.737696,Eddie Ramirez
Joan,Espargaro,dAiFi5dtNH,1551.66354,Joan Espargaro
Adam,Skrzypczak,vh0ntoIlBk,1551.619286,Adam Skrzypczak
Jaime,Pavez,WZQgvAtN2M,1551.619286,Jaime Pavez
Santi,Romero Miranda,bcwXsOLd8J,1551.519265,Santi Romero Miranda
Davis,Peirce,LQJQ08U9KC,1551.499925,Davis Peirce
David,Ruiz (Moco),HUUEKLkUK9,1551.421866,David Ruiz (Moco)
Sergio,Sánchez,IOBcXKMlg9,1551.378544,Sergio Sánchez
Ken,Osako,0uvfa9VDCs,1551.271633,Ken Osako
